29	71.114	-7.671
29	71.619	-7.792
29	71.938	-7.858
29	72.256	-7.934
30	73.025	-8.33
30	74.167	-8.582
30	75.013	-8.78
30	75.793	-8.934
30	76.551	-9.099
30	77.243	-9.307
30	77.913	-9.516
30	78.473	-9.714
30	79.055	-9.878
30	79.362	-10.032
30	79.681	-10.186
30	80.142	-10.329
30	80.582	-10.45
30	80.944	-10.548
31	64.82	-7.77
31	66.688	-8.33
31	69.285	-8.928
31	72.135	-9.576
31	73.431	-9.9
31	76.111	-10.598
32	66.084	-9.176
32	66.913	-9.472
32	68.538	-9.681
32	69.62	-9.769
33	67.149	-10.307
33	69.159	-10.62
33	70.916	-10.839
33	71.136	-10.867
34	71.795	-10.587
34	73.058	-11.087
35	74.892	-0.724
35	76.111	-1.042
35	77.946	-1.339
35	80.538	-1.635
35	82.438	-1.8
35	83.866	-2.064
35	85.557	-2.426
35	87.051	-2.712
35	88.083	-2.921
35	89.088	-3.151
36	75.491	-1.526
36	77.578	-1.921
36	79.324	-2.47
36	80.192	-2.778
36	82.421	-3.228
36	83.64	-3.437
36	85.09	-3.832
36	86.716	-4.151
36	89.582	-4.623
36	90.296	-4.711
36	91.548	-4.908
37	78.725	-1.965
37	80.065	-2.19
37	80.851	-2.322
37	82.372	-2.498
37	83.926	-2.706
37	85.667	-3.047
37	87.232	-3.376
37	87.847	-3.547
38	87.924	-3.349
38	88.846	-3.492
38	89.621	-3.695
38	90.9	-3.865
38	91.774	-3.991
38	93.52	-4.2
39	87.94	-3.744
39	90.143	-4.112
39	90.467	-4.118
39	91.219	-4.239
39	92.015	-4.37
39	92.982	-4.524
39	94.217	-4.639
40	87.962	-3.121
40	89.083	-3.385
40	90.263	-3.555
40	91.461	-3.758
40	92.076	-3.851
40	93.333	-4.016
40	94.377	-4.164
41	85.409	-4.637
41	87.759	-5.351
41	88.627	-5.68
41	90.033	-6.086
41	90.9	-6.207
41	92.131	-6.427
41	92.965	-6.745
41	93.591	-6.932
42	84.398	-5.548
42	86.551	-6.043
42	89.022	-6.68
42	90.582	-6.954
42	93.13	-7.251
43	90.933	-3.286
43	88.857	-2.907
43	87.204	-2.467
43	85.886	-2.259
43	84.448	-1.891
43	82.504	-1.43
43	81.35	-1.144
43	80.329	-0.842
43	79.791	-0.749
43	77.946	-0.452
43	76.644	-0.128
43	74.887	0.317
43	73.821	0.591
43	72.377	0.926
44	69.189	1.536
44	70.765	1.097
44	71.671	0.871
44	72.561	0.666
44	73.607	0.429
44	74.906	0.097
44	76.938	-0.389
44	77.759	-0.537
44	78.676	-0.677
44	80.109	-0.944
44	81.131	-1.204
45	56.534	4.913
45	60.597	3.925
45	61.674	3.584
45	62.311	3.453
45	62.948	3.387
45	63.387	3.31
45	63.969	3.178
45	64.464	3.079
45	64.727	3.046
45	65.54	2.942
45	66.309	2.695
45	66.836	2.546
45	67.281	2.404
45	67.616	2.255
45	67.868	2.168
45	68.187	2.096
45	68.67	1.975
45	69.022	1.898
45	69.346	1.816
45	69.642	1.761
45	70.06	1.679
45	70.779	1.465
45	71.29	1.355
45	71.811	1.201
45	72.311	1.075
45	72.69	0.981
45	73.47	0.866
45	73.876	0.767
45	74.321	0.663
45	74.815	0.569
45	74.964	0.531
45	76.847	0.031
45	78.286	-0.26
45	79.439	-0.468
45	80.164	-0.567
45	80.757	-0.677
45	81.471	-0.875
45	82.02	-1.012
45	82.339	-1.1
45	83.009	-1.259
45	83.684	-1.413
45	84.536	-1.616
45	85.09	-1.726
45	85.634	-1.83
45	86.007	-1.929
45	86.683	-2.089
45	87.095	-2.187
45	87.611	-2.314
45	88.297	-2.522
45	88.792	-2.621
45	89.176	-2.704
46	60.91	4.15
46	62.992	3.749
46	64.584	3.447
46	66.38	2.953
46	67.251	2.623
46	68.5	2.269
46	69.173	2.143
46	70.076	1.973
46	70.543	1.896
46	71.081	1.761
46	71.306	1.679
46	71.855	1.58
46	72.273	1.509
46	72.696	1.371
46	73.464	1.141
46	73.948	1.042
46	75.562	0.652
46	79.588	-0.205
46	80.417	-0.337
46	81.12	-0.534
46	81.735	-0.65
46	83.695	-1.078
46	85.919	-1.457
46	86.831	-1.66
46	87.82	-1.913
47	50.317	3.425
47	51.273	3.31
47	52.442	3.194
47	53.497	3.057
47	54.414	2.876
47	55.188	2.711
47	55.924	2.563
48	56.177	2.662
48	57.033	2.492
49	51.965	3.908
49	54.359	3.453
49	56.034	3.145
50	55.133	4.057
50	56.319	3.788
50	58.598	3.37
50	60.845	2.925
50	61.201	2.859
51	56.308	3.502
51	55.007	3.733
51	54.194	3.947
51	53.211	4.145
51	52.321	4.359
51	51.695	4.507
52	51.322	2.31
52	52.898	2.047
52	55.512	1.602
52	56.204	1.454
53	48.851	1.514
53	52.267	0.904
53	55.71	0.245
53	57.517	-0.024
54	58.747	-0.227
54	60.779	-0.858
55	32.057	6.352
55	35.16	5.501
56	38.373	4.644
56	40.031	4.15
57	42.211	5.237
57	43.255	4.82
57	44.858	4.315
57	46.55	3.81
57	48.043	3.458
58	56.303	4.172
58	55.029	4.397
58	53.898	4.666
58	53.019	4.831
58	52.294	5.023
58	52.08	5.078
59	66.133	-0.007
59	68.341	-0.639
59	70.219	-1.117
59	73.289	-2.012
59	73.992	-2.171
59	76.836	-2.885
59	77.435	-3.011
60	77.833	-2.995
60	78.778	-3.217
60	79.667	-3.437
60	80.675	-3.742
61	82.471	-6.636
61	84.739	-7.366
62	81.449	-5.697
62	84.761	-6.356
62	86.084	-6.663
62	86.771	-6.773
63	88.819	-7.797
63	90.933	-8.066
63	91.29	-8.187
63	91.905	-8.275
63	93.509	-8.484
64	88.83	-8.187
64	90.346	-8.423
64	91.669	-8.593
64	92.976	-8.775
64	93.877	-8.945
64	94.278	-9.022
64	95.107	-9.154
65	91.098	-9.214
65	92.537	-9.384
65	93.454	-9.549
65	94.305	-9.769
65	95.008	-9.977
66	89.11	-9.467
66	91.356	-9.867
66	92.718	-10.126
66	94.228	-10.34
66	94.959	-10.504
67	88.133	-9.434
67	89.319	-9.648
67	90.203	-9.796
67	90.928	-9.933
67	92.367	-10.186
67	93.262	-10.345
68	86.798	-10.142
68	86.331	-9.856
68	85.815	-9.637
68	85.151	-9.483
68	84.255	-9.252
68	83.47	-9.027
68	82.646	-8.775
68	82.13	-8.604
68	81.581	-8.473
68	80.873	-8.275
68	80.148	-8.11
68	79.126	-7.83
68	78.522	-7.627
68	77.446	-7.385
68	77.111	-7.27
68	76.457	-7.122
68	75.661	-6.935
68	74.903	-6.77
68	74.475	-6.589
68	73.992	-6.468
68	73.602	-6.347
69	67.819	-4.348
69	68.341	-4.469
69	68.72	-4.53
69	69.247	-4.623
69	69.648	-4.727
69	70.005	-4.782
69	70.411	-4.903
69	70.938	-5.013
69	71.509	-5.117
69	72.026	-5.178
69	72.553	-5.287
69	73.02	-5.381
69	73.563	-5.507
69	73.832	-5.546
70	61.915	-2.338
70	64.167	-2.893
70	65.381	-3.201
70	66.117	-3.382
70	66.572	-3.508
70	66.743	-3.541
71	61.828	-2.849
71	62.915	-3.102
71	63.656	-3.266
71	64.425	-3.448
71	65.754	-3.86
71	66.397	-4.024
72	56.605	-1.361
72	57.857	-1.608
72	58.9	-1.855
72	59.894	-2.13
72	60.872	-2.404
73	46.934	-0.576
73	48.422	-0.801
73	49.274	-0.982
73	51.333	-1.311
73	52.58	-1.564
73	53.705	-1.822
74	47.604	-0.411
74	48.856	-0.63
74	50.751	-0.982
74	51.371	-1.059
74	52.096	-1.174
74	52.569	-1.24
75	49.449	-0.466
75	50.185	-0.598
75	50.965	-0.735
76	55.386	-0.098
76	53.985	0.171
76	52.733	0.391
76	51.635	0.528
76	49.543	0.869
76	48.867	0.929
76	48.378	1.028
76	47.643	1.16
76	47.291	1.297
77	33.946	2.137
77	34.957	1.863
77	35.912	1.709
77	37.11	1.434
77	38.252	1.226
77	38.9	1.182
77	39.372	1.116
77	39.921	1.028
77	40.459	0.907
77	41.02	0.764
77	43.419	0.391
77	43.87	0.259
78	32.293	0.693
78	33.178	0.495
78	34.15	0.303
78	34.781	0.204
78	36.319	-0.114
78	37.148	-0.285
78	37.862	-0.438
78	38.515	-0.62
78	39.235	-0.801
78	40.838	-1.009
78	41.591	-1.108
78	42.162	-1.158
78	43.112	-1.273
78	43.881	-1.482
78	44.65	-1.69
78	45.083	-1.844
78	45.99	-2.069
79	32.227	0.523
79	34.248	0.061
80	32.271	0.874
80	34.995	0.369
81	32.475	1.643
81	35.012	1.127
82	39.01	-0.103
82	39.982	-0.367
82	40.904	-0.411
82	41.569	-0.515
83	32.019	-0.565
83	34.04	-0.916
84	31.59	-1.262
84	32.936	-1.641
84	34.133	-2.003
84	35.836	-2.371
84	36.928	-2.607
85	34.616	-1.339
85	40.69	-2.613
85	42.557	-3.107
86	43.172	-2.152
86	44.952	-2.657
86	46.753	-3.437
86	48.159	-4.074
86	49.488	-4.392
86	51.212	-4.777
86	52.728	-4.985
87	53.464	-4.799
87	55.693	-5.337
87	57.802	-5.963
87	58.857	-6.281
87	60.636	-6.545
87	61.712	-6.699
87	62.887	-6.951
88	55.573	-6.051
88	56.517	-6.375
88	57.544	-6.589
88	58.752	-6.825
88	59.411	-6.885
89	52.607	-5.721
89	45.018	-4.293
90	55.655	-4.31
90	57.506	-4.876
91	31.645	-2.778
91	33.112	-3.168
91	34.303	-3.481
91	35.187	-3.684
91	35.797	-3.821
91	36.346	-3.953
92	28.971	-3.547
92	30.41	-4.107
92	31.695	-4.612
92	32.815	-4.93
93	27.071	-0.295
93	27.56	-0.339
93	28.037	-0.378
93	28.35	-0.433
93	28.922	-0.526
93	29.361	-0.592
93	29.729	-0.647
93	30.135	-0.713
93	30.662	-0.801
93	31.102	-0.834
93	31.437	-0.878
94	29.015	-1.163
94	29.954	-1.268
94	30.964	-1.421
94	31.426	-1.487
95	26.038	4.768
95	28.554	4.191
95	30.432	3.735
95	31.349	3.604
95	32.107	3.472
95	32.727	3.274
95	32.727	3.274
96	40.536	-3.31
96	42.063	-3.618
96	43.354	-3.969
96	43.765	-4.09
97	48.928	-2.597
97	49.79	-2.717
97	50.487	-2.816
97	51.344	-2.942
97	51.904	-3.014
97	52.591	-3.102
98	53.821	-3.069
98	55.023	-3.31
99	74.815	-3.472
99	72.805	-3
99	68.972	-1.918
100	80.856	-5.334
100	78.088	-4.39
101	62.272	4.853
101	63.964	4.501
101	67.753	3.667
101	70.103	3.183
102	72.783	3.304
102	70.762	3.557
103	69.027	4.359
103	72.674	3.974
104	62.679	5.325
104	65.43	4.754
105	66.117	4.282
105	67.308	4.095
105	68.192	3.947
105	69.779	3.623
106	37.62	4.353
106	39.141	3.892
106	41.08	3.326
106	43.205	2.788
106	44.518	2.387
106	45.32	2.107
106	45.891	1.959
107	28.565	1.228
107	29.443	0.976
107	30.8	0.828
107	31.947	0.685
108	28.757	-0.051
108	29.905	-0.139
108	30.964	-0.128
108	31.695	-0.238
109	29.652	-1.018
109	28.087	-0.809
110	33.985	2.36
110	32.716	2.684
111	39.087	1.289
111	37.659	1.629
111	36.928	1.706
112	38.889	-4.005
112	36.571	-3.549
112	35.654	-3.407
112	33.782	-3.017
112	32.634	-2.753
112	31.876	-2.588
112	31.448	-2.484
113	38.861	-3.302
113	38.027	-3.137
113	36.412	-2.951
114	34.704	-4.746
114	35.396	-4.917
114	36.319	-5.18
114	36.917	-5.296
114	37.368	-5.323
114	37.791	-5.312
114	38.224	-5.197
115	40.783	-0.771
115	42.316	-1.04
115	43.321	-1.21
115	44.205	-1.375
115	44.512	-1.43
116	41.596	4.101
116	38.592	5.04
116	37.505	5.353
116	37.164	5.408
117	45.358	6.083
117	45.803	5.88
117	46.429	5.748
117	46.918	5.66
117	47.335	5.589
117	48.093	5.501
117	49.521	5.287
117	50.114	5.21
117	50.471	5.171
118	46.544	5.144
118	47.143	5.16
118	47.736	5.089
118	48.411	4.99
118	49.07	4.924
118	49.647	4.858
118	50.009	4.804
118	50.712	4.738
119	45.204	5.095
119	45.792	4.968
119	46.555	4.804
119	47.022	4.71
119	47.533	4.628
119	48.104	4.556
119	48.648	4.529
119	48.95	4.54
120	50.312	3.744
120	49.817	3.87
120	49.334	3.892
120	48.955	3.875
120	48.45	3.842
120	48.137	3.853
120	47.703	3.87
121	52.047	5.561
121	52.453	5.545
121	52.882	5.495
121	53.239	5.446
121	53.563	5.358
121	54.002	5.254
121	54.304	5.171
121	54.59	5.084
121	55.029	4.985
121	55.391	4.886
121	55.743	4.793
121	56.05	4.705
121	56.38	4.672
122	46.676	-5.894
122	48.444	-6.158
122	50.537	-6.328
122	51.124	-6.378
122	51.454	-6.427
123	56.226	-5.922
123	58.911	-6.603
123	59.862	-6.762
123	60.466	-6.828
124	61.948	-6.339
124	65.43	-7.404
124	66.649	-7.706
124	67.402	-7.91
124	68.033	-8.096
125	62.541	-6.125
125	64.744	-6.844
125	65.952	-7.174
125	67.791	-7.646
126	64.546	-5.532
126	65.068	-5.686
126	65.803	-5.834
126	66.671	-5.988
126	67.259	-6.108
126	67.737	-6.163
126	68.45	-6.328
126	69.313	-6.597
126	70.219	-6.784
126	71.57	-7.119
126	72.19	-7.262
126	72.767	-7.388
126	73.382	-7.531
126	73.81	-7.646
126	74.288	-7.756
126	75.37	-7.915
126	76.254	-8.146
126	77.451	-8.525
126	78.308	-8.695
126	78.835	-8.871
126	79.28	-9.167
126	80.005	-9.42
126	80.543	-9.59
126	81.07	-9.689
126	81.449	-9.76
126	82.213	-9.98
126	83.036	-10.095
126	83.613	-10.211
126	84.195	-10.321
126	84.64	-10.392
126	85.876	-10.672
127	59.164	-4.45
127	61.443	-4.928
127	63.157	-5.499
127	63.931	-5.735
128	67.138	-0.919
128	69.692	-1.611
128	71.427	-2.089
129	65.101	3.551
129	67.616	2.75
129	70.016	2.211
129	71.526	1.822
129	71.993	1.717
129	73.772	1.283
129	76.402	0.63
130	66.759	3.227
130	69.598	2.453
130	71.949	1.882
130	73.948	1.399
130	74.892	1.163
131	70.554	2.552
131	73.162	1.865
131	74.458	1.481
131	75.178	1.19
132	75.82	6.638
132	76.759	6.248
132	77.94	5.819
132	78.846	5.578
132	79.736	5.391
132	80.862	5.265
132	81.46	5.204
133	81.85	6.852
133	84.003	6.325
133	85.65	5.951
133	87.078	5.479
133	88.133	5.138
133	89.297	4.919
133	90.033	4.776
134	90.791	5.138
134	92.163	5.281
134	93.086	5.303
134	93.976	5.292
135	83.822	3.716
135	85.14	2.859
135	85.634	2.497
135	85.634	2.497
136	84.788	2.607
136	86.337	1.717
136	87.798	0.718
137	77.078	1.739
137	75.974	1.706
137	74.716	1.761
137	74.244	1.816
138	88.879	-1.067
138	91.164	-1.55
138	92.306	-1.682
138	93.229	-1.737
138	94.162	-1.825
138	94.953	-1.836
139	89.736	-2.132
139	90.703	-2.407
139	92.043	-2.638
139	93.24	-2.737
139	93.91	-2.726
139	94.975	-2.638
140	61.712	-1.254
140	64.947	-1.946
140	66.699	-2.33
140	69.066	-3.083
140	70.878	-3.45
140	74.239	-4.417
141	74.327	-4.752
141	75.271	-5.092
142	78.022	-5.916
142	79.522	-6.323
142	80.878	-6.696
142	82.828	-7.069
142	83.377	-7.185
142	83.64	-7.245
143	84.604	-8.365
143	85.532	-8.64
143	86.351	-8.887
143	86.955	-9.014
143	87.658	-9.211
143	88.273	-9.294
144	84.879	-8.953
144	85.752	-9.14
144	87.103	-9.469
144	87.861	-9.612
145	87.213	-8.783
145	88.36	-8.849
145	89.514	-9.03
146	86.4	-10.452
146	86.916	-10.518
146	88.113	-10.716
146	88.855	-10.87
146	89.739	-11.056
146	90.574	-11.216
146	91.353	-11.402
146	91.897	-11.512
146	93.001	-11.677
147	86.883	-10.634
147	87.74	-10.76
147	89.849	-11.265
147	90.815	-11.501
147	91.826	-11.655
148	82.553	5.331
148	83.668	4.858
148	84.217	4.573
148	84.832	4.15
148	85.513	3.771
148	85.886	3.524
148	86.386	3.172
148	86.699	2.942
148	86.946	2.783
149	87.106	6.879
149	88.347	6.561
149	89.544	6.38
149	90.944	6.187
149	91.631	6.1
149	92.328	6.105
149	92.592	6.111
150	64.359	1.893
150	63.588	2.06
150	62.723	2.272
150	62.127	2.404
150	61.718	2.513
151	56.437	4.576
151	57.492	4.276
151	58.793	4.002
151	59.667	3.831
151	60.897	3.584
151	61.822	3.28
151	62.396	3.137
151	63.25	2.991
151	63.695	2.898
151	64.288	2.777
152	65.611	2.599
152	66.935	2.244
153	67.915	3.324
153	67.47	3.439
153	66.402	3.711
153	66.155	3.804
153	66.042	3.84
153	64.985	4.106
154	56.709	6.47
154	57.511	6.267
154	57.896	6.113
154	58.093	6.02
154	58.461	5.866
154	58.868	5.69
154	59.197	5.564
154	59.554	5.399
154	59.818	5.268
155	51.844	6.023
155	49.298	6.462
156	43.197	6.64
156	45.421	6.437
157	40.597	6.932
157	42.266	6.3
157	43.046	6.025
157	43.815	5.833
157	44.117	5.729
158	37.011	6.75
158	38.098	6.371
158	38.817	6.091
158	39.268	5.927
158	39.806	5.734
158	40.317	5.619
158	40.663	5.531
158	40.871	5.493
158	41.129	5.421
159	32.9	-1.979
159	35.822	-2.572
160	61.55	1.953
160	62.242	1.794
160	62.857	1.552
160	63.148	1.448
160	63.34	1.393
161	91.562	-8.679
161	89.591	-8.434
161	88.866	-8.341
161	88.476	-8.291
161	88.102	-8.187
161	87.729	-8.063
161	87.471	-7.978
161	87.254	-7.904
161	86.875	-7.794
161	86.545	-7.674
162	92.553	5.984
162	93.174	5.924
162	93.882	5.88
162	94.508	5.902
162	95.025	5.924
163	78.044	6.165
163	78.522	6.039
163	78.989	5.962
163	79.362	5.885
163	79.802	5.825
163	80.269	5.759
163	80.691	5.704
163	81.092	5.649
163	81.444	5.6
163	81.74	5.545
163	81.883	5.528
163	82.07	5.517
164	71.74	5.622
164	72.652	5.413
164	73.387	5.298
164	74.349	5.084
164	74.936	4.919
164	75.612	4.71
164	76.144	4.479
164	76.468	4.37
164	76.88	4.26
164	77.314	4.161
164	77.693	4.073
164	77.819	4.035
165	53.848	6.242
165	54.754	5.968
165	55.743	5.688
165	56.325	5.534
165	56.847	5.353
165	57.407	5.133
165	58.088	4.902
165	58.631	4.672
165	58.972	4.545
165	59.235	4.463
165	59.708	4.331
165	60.109	4.21
165	60.46	4.101
166	58.928	1.25
166	59.543	1.124
166	60.054	1.036
167	61.833	0.756
167	62.898	0.278
168	51.855	1.558
168	50.042	1.909
168	48.999	2.113
168	48.269	2.255
168	47.708	2.382
168	47.352	2.426
169	47.956	2.645
169	47.434	2.788
169	46.863	2.947
169	46.451	3.074
170	43.804	-0.617
170	43.343	-0.567
170	42.914	-0.474
170	42.475	-0.37
170	41.975	-0.194
170	41.541	-0.051
170	41.184	0.081
170	40.805	0.262
170	40.514	0.361
171	33.699	-4.483
171	33.112	-4.324
171	32.458	-4.148
171	32.035	-4.016
171	31.442	-3.835
172	25.942	-1.138
172	26.39	-1.232
172	26.931	-1.292
172	27.227	-1.32
172	27.431	-1.399
172	27.744	-1.517
172	27.944	-1.55
172	28.125	-1.581
172	28.26	-1.597
172	28.367	-1.605
173	82.44	-4.653
173	83.726	-5.268
		
